Frame,Time,C5_pos_X,C6_pos_X,C7_pos_X,C8_pos_X,C5_pos_Y,C6_pos_Y,C7_pos_Y,C8_pos_Y,C5_pos_Z,C6_pos_Z,C7_pos_Z,C8_pos_Z
775,1.858800,1.013006,0.002529,0.002447,1.012924,0.641912,-0.005339,-0.005356,0.641896,0.226175,0.226702,0.048702,0.048175
776,1.861200,1.013035,0.002581,0.002462,1.012916,0.641919,-0.005369,-0.005375,0.641912,0.226057,0.226757,0.048757,0.048057
777,1.863600,1.013042,0.002603,0.002469,1.012908,0.641910,-0.005403,-0.005397,0.641916,0.226031,0.226769,0.048770,0.048031
778,1.866000,1.013036,0.002610,0.002474,1.012901,0.641893,-0.005438,-0.005418,0.641913,0.226047,0.226744,0.048744,0.048047
779,1.868400,1.013028,0.002614,0.002482,1.012896,0.641874,-0.005477,-0.005444,0.641907,0.226056,0.226683,0.048683,0.048057
780,1.870800,1.013018,0.002613,0.002482,1.012887,0.641850,-0.005515,-0.005474,0.641892,0.226029,0.226620,0.048620,0.048030
781,1.873200,1.013016,0.002621,0.002487,1.012882,0.641826,-0.005554,-0.005502,0.641877,0.225960,0.226535,0.048535,0.047960
782,1.875600,1.013014,0.002627,0.002493,1.012880,0.641805,-0.005588,-0.005526,0.641868,0.225883,0.226416,0.048416,0.047883
783,1.878000,1.013011,0.002631,0.002496,1.012876,0.641778,-0.005626,-0.005551,0.641852,0.225778,0.226274,0.048274,0.047778
784,1.880400,1.013007,0.002632,0.002494,1.012869,0.641753,-0.005660,-0.005573,0.641839,0.225639,0.226104,0.048104,0.047639
785,1.882800,1.013004,0.002633,0.002494,1.012864,0.641723,-0.005697,-0.005597,0.641823,0.225496,0.225923,0.047923,0.047496
786,1.885200,1.012998,0.002630,0.002491,1.012859,0.641683,-0.005739,-0.005626,0.641797,0.225367,0.225745,0.047745,0.047367
787,1.887600,1.012988,0.002621,0.002485,1.012852,0.641644,-0.005779,-0.005651,0.641773,0.225255,0.225561,0.047561,0.047255
788,1.890000,1.012978,0.002611,0.002481,1.012849,0.641605,-0.005818,-0.005676,0.641748,0.225149,0.225366,0.047366,0.047149
789,1.892400,1.012967,0.002600,0.002478,1.012844,0.641569,-0.005856,-0.005701,0.641724,0.225044,0.225175,0.047175,0.047044
790,1.894800,1.012950,0.002585,0.002471,1.012836,0.641538,-0.005889,-0.005725,0.641702,0.224951,0.224999,0.047000,0.046951
791,1.897200,1.012932,0.002569,0.002466,1.012830,0.641509,-0.005920,-0.005747,0.641682,0.224879,0.224833,0.046833,0.046879
792,1.899600,1.012916,0.002554,0.002466,1.012828,0.641483,-0.005949,-0.005767,0.641666,0.224825,0.224665,0.046665,0.046825
793,1.902000,1.012900,0.002540,0.002468,1.012828,0.641460,-0.005975,-0.005782,0.641653,0.224785,0.224493,0.046493,0.046785
794,1.904400,1.012881,0.002522,0.002467,1.012826,0.641437,-0.006000,-0.005796,0.641641,0.224753,0.224323,0.046323,0.046753
795,1.906800,1.012857,0.002497,0.002459,1.012820,0.641411,-0.006024,-0.005807,0.641628,0.224738,0.224164,0.046164,0.046738
796,1.909200,1.012832,0.002470,0.002450,1.012812,0.641390,-0.006043,-0.005814,0.641619,0.224746,0.224026,0.046026,0.046746
797,1.911600,1.012806,0.002444,0.002442,1.012805,0.641375,-0.006056,-0.005816,0.641616,0.224780,0.223914,0.045914,0.046780
798,1.914000,1.012780,0.002416,0.002433,1.012798,0.641360,-0.006068,-0.005815,0.641613,0.224837,0.223817,0.045817,0.046837
799,1.916400,1.012751,0.002384,0.002423,1.012790,0.641344,-0.006079,-0.005813,0.641610,0.224917,0.223728,0.045728,0.046917
800,1.918800,1.012720,0.002350,0.002412,1.012782,0.641331,-0.006088,-0.005808,0.641611,0.225015,0.223643,0.045643,0.047015
801,1.921200,1.012688,0.002317,0.002402,1.012774,0.641320,-0.006096,-0.005800,0.641615,0.225128,0.223568,0.045568,0.047128
802,1.923600,1.012659,0.002285,0.002393,1.012767,0.641309,-0.006102,-0.005792,0.641619,0.225250,0.223507,0.045507,0.047250
803,1.926000,1.012632,0.002255,0.002385,1.012762,0.641300,-0.006106,-0.005783,0.641623,0.225383,0.223470,0.045470,0.047383
804,1.928400,1.012608,0.002228,0.002377,1.012757,0.641291,-0.006110,-0.005775,0.641626,0.225523,0.223458,0.045458,0.047523
805,1.930800,1.012587,0.002204,0.002369,1.012752,0.641283,-0.006113,-0.005769,0.641627,0.225660,0.223469,0.045470,0.047661
806,1.933200,1.012570,0.002184,0.002362,1.012747,0.641276,-0.006116,-0.005764,0.641628,0.225789,0.223500,0.045501,0.047789
807,1.935600,1.012557,0.002170,0.002356,1.012743,0.641271,-0.006119,-0.005761,0.641628,0.225911,0.223551,0.045552,0.047911
808,1.938000,1.012549,0.002162,0.002354,1.012742,0.641266,-0.006122,-0.005760,0.641628,0.226027,0.223618,0.045619,0.048027
809,1.940400,1.012545,0.002158,0.002354,1.012741,0.641261,-0.006128,-0.005765,0.641624,0.226135,0.223701,0.045701,0.048135
810,1.942800,1.012545,0.002158,0.002355,1.012742,0.641255,-0.006134,-0.005770,0.641618,0.226235,0.223793,0.045794,0.048236
811,1.945200,1.012546,0.002160,0.002357,1.012743,0.641250,-0.006141,-0.005778,0.641612,0.226329,0.223895,0.045895,0.048330
812,1.947600,1.012550,0.002165,0.002360,1.012745,0.641244,-0.006147,-0.005787,0.641604,0.226422,0.224003,0.046003,0.048422
813,1.950000,1.012556,0.002171,0.002364,1.012749,0.641236,-0.006156,-0.005799,0.641593,0.226513,0.224118,0.046118,0.048513
814,1.952400,1.012562,0.002178,0.002369,1.012753,0.641228,-0.006166,-0.005812,0.641581,0.226602,0.224234,0.046234,0.048602
815,1.954800,1.012569,0.002186,0.002373,1.012756,0.641220,-0.006175,-0.005826,0.641569,0.226684,0.224351,0.046352,0.048684
816,1.957200,1.012578,0.002197,0.002380,1.012762,0.641212,-0.006185,-0.005841,0.641557,0.226760,0.224467,0.046468,0.048760
817,1.959600,1.012588,0.002208,0.002387,1.012767,0.641206,-0.006194,-0.005855,0.641545,0.226827,0.224582,0.046582,0.048827
818,1.962000,1.012598,0.002220,0.002392,1.012771,0.641201,-0.006202,-0.005869,0.641534,0.226885,0.224693,0.046694,0.048885
819,1.964400,1.012609,0.002232,0.002398,1.012775,0.641196,-0.006210,-0.005882,0.641523,0.226933,0.224799,0.046800,0.048934
820,1.966800,1.012620,0.002245,0.002404,1.012779,0.641191,-0.006217,-0.005896,0.641513,0.226969,0.224898,0.046899,0.048969
821,1.969200,1.012631,0.002258,0.002409,1.012782,0.641187,-0.006224,-0.005908,0.641503,0.226995,0.224989,0.046990,0.048996
822,1.971600,1.012642,0.002270,0.002412,1.012784,0.641184,-0.006230,-0.005919,0.641495,0.227013,0.225072,0.047072,0.049013
823,1.974000,1.012650,0.002280,0.002415,1.012785,0.641182,-0.006235,-0.005929,0.641488,0.227024,0.225142,0.047142,0.049024
824,1.976400,1.012658,0.002289,0.002417,1.012786,0.641178,-0.006240,-0.005938,0.641481,0.227026,0.225197,0.047197,0.049026
825,1.978800,1.012665,0.002297,0.002418,1.012786,0.641175,-0.006245,-0.005946,0.641475,0.227018,0.225241,0.047241,0.049018
826,1.981200,1.012673,0.002306,0.002420,1.012787,0.641173,-0.006250,-0.005953,0.641469,0.227001,0.225273,0.047274,0.049002
827,1.983600,1.012679,0.002313,0.002421,1.012787,0.641171,-0.006253,-0.005959,0.641465,0.226977,0.225295,0.047295,0.048977
828,1.986000,1.012686,0.002321,0.002423,1.012788,0.641170,-0.006256,-0.005964,0.641462,0.226944,0.225306,0.047306,0.048944
829,1.988400,1.012692,0.002329,0.002424,1.012788,0.641171,-0.006257,-0.005968,0.641460,0.226902,0.225308,0.047308,0.048903
830,1.990800,1.012698,0.002336,0.002425,1.012787,0.641173,-0.006258,-0.005970,0.641460,0.226854,0.225302,0.047302,0.048855
831,1.993200,1.012703,0.002342,0.002426,1.012787,0.641174,-0.006258,-0.005972,0.641460,0.226801,0.225288,0.047288,0.048802
832,1.995600,1.012707,0.002347,0.002426,1.012786,0.641177,-0.006257,-0.005974,0.641460,0.226744,0.225266,0.047266,0.048745
833,1.998000,1.012711,0.002352,0.002426,1.012785,0.641179,-0.006257,-0.005974,0.641461,0.226685,0.225238,0.047238,0.048685
834,2.000400,1.012714,0.002356,0.002425,1.012784,0.641182,-0.006255,-0.005973,0.641463,0.226623,0.225204,0.047205,0.048623
